"id";"value";"time";"read"
854;11.9456;"1619463627.796";"0"
859;11.9148;"1619463629.046";"0"
864;11.4537;"1619463630.296";"0"
861;11.8892;"1619463629.546";"0"
863;11.6318;"1619463630.046";"0"
860;11.8828;"1619463629.296";"0"
862;11.9225;"1619463629.796";"0"
866;10.3138;"1619463630.796";"0"
870;10.977;"1619463631.796";"0"
867;10.238;"1619463631.046";"0"
868;10.5787;"1619463631.296";"0"
865;10.8152;"1619463630.546";"0"
869;10.6479;"1619463631.546";"0"
874;11.2398;"1619463632.796";"0"
872;11.2283;"1619463632.296";"0"
871;11.1617;"1619463632.046";"0"
873;11.2411;"1619463632.546";"0"
875;11.2629;"1619463633.046";"0"
876;11.3052;"1619463633.296";"0"
878;11.3795;"1619463633.796";"0"
879;11.391;"1619463634.046";"0"
880;11.3782;"1619463634.296";"0"
881;11.3538;"1619463634.546";"0"
882;11.3193;"1619463634.796";"0"
877;11.3487;"1619463633.546";"0"
887;11.1681;"1619463636.046";"0"
884;11.2565;"1619463635.296";"0"
888;11.1438;"1619463636.296";"0"
883;11.2847;"1619463635.046";"0"
885;11.227;"1619463635.546";"0"
886;11.1976;"1619463635.796";"0"
891;11.0618;"1619463637.046";"0"
889;11.113;"1619463636.546";"0"
890;11.081;"1619463636.796";"0"
892;11.0528;"1619463637.296";"0"
894;11.0285;"1619463637.796";"0"
893;11.0439;"1619463637.546";"0"
900;11.3218;"1619463639.296";"0"
898;11.1463;"1619463638.796";"0"
895;11.0067;"1619463638.046";"0"
899;11.2539;"1619463639.046";"0"
897;11.0554;"1619463638.546";"0"
896;11.008;"1619463638.296";"0"
905;11.2731;"1619463640.546";"0"
901;11.3474;"1619463639.546";"0"
903;11.3359;"1619463640.046";"0"
904;11.3103;"1619463640.296";"0"
902;11.3551;"1619463639.796";"0"
906;11.2245;"1619463640.796";"0"
912;11.0477;"1619463642.296";"0"
911;11.0682;"1619463642.046";"0"
909;11.1156;"1619463641.546";"0"
907;11.1835;"1619463641.046";"0"
908;11.1451;"1619463641.296";"0"
910;11.09;"1619463641.796";"0"
916;10.9926;"1619463643.296";"0"
914;11.0221;"1619463642.796";"0"
918;10.967;"1619463643.796";"0"
913;11.0387;"1619463642.546";"0"
917;10.9798;"1619463643.546";"0"
915;11.0144;"1619463643.046";"0"
919;10.9504;"1619463644.046";"0"
924;11.3538;"1619463645.296";"0"
921;11.113;"1619463644.546";"0"
920;10.9875;"1619463644.296";"0"
923;11.3205;"1619463645.046";"0"
922;11.2232;"1619463644.796";"0"
929;11.4064;"1619463646.546";"0"
927;11.3833;"1619463646.046";"0"
925;11.3654;"1619463645.546";"0"
928;11.3987;"1619463646.296";"0"
930;11.4166;"1619463646.796";"0"
926;11.3718;"1619463645.796";"0"
936;11.4102;"1619463648.296";"0"
932;11.4294;"1619463647.296";"0"
935;11.4153;"1619463648.046";"0"
934;11.4166;"1619463647.796";"0"
931;11.4166;"1619463647.046";"0"
933;11.4268;"1619463647.546";"0"
937;11.4128;"1619463648.546";"0"
938;11.4051;"1619463648.796";"0"
941;11.3846;"1619463649.546";"0"
942;11.3795;"1619463649.796";"0"
940;11.391;"1619463649.296";"0"
939;11.4025;"1619463649.046";"0"
947;11.3718;"1619463651.046";"0"
946;11.3769;"1619463650.796";"0"
944;11.382;"1619463650.296";"0"
945;11.3807;"1619463650.546";"0"
943;11.3871;"1619463650.046";"0"
948;11.3628;"1619463651.296";"0"
954;11.3423;"1619463652.796";"0"
953;11.3397;"1619463652.546";"0"
950;11.3487;"1619463651.796";"0"
951;11.3449;"1619463652.046";"0"
949;11.359;"1619463651.546";"0"
952;11.3385;"1619463652.296";"0"
956;11.4076;"1619463653.296";"0"
958;11.4691;"1619463653.796";"0"
955;11.3679;"1619463653.046";"0"
960;11.5095;"1619463654.296";"0"
959;11.5018;"1619463654.046";"0"
957;11.4473;"1619463653.546";"0"
965;11.5274;"1619463655.546";"0"
963;11.4992;"1619463655.046";"0"
964;11.512;"1619463655.296";"0"
966;11.5159;"1619463655.796";"0"
962;11.4928;"1619463654.796";"0"
961;11.4954;"1619463654.546";"0"
972;11.4518;"1619463657.296";"0"
971;11.4646;"1619463657.046";"0"
969;11.4813;"1619463656.546";"0"
970;11.471;"1619463656.796";"0"
967;11.5184;"1619463656.046";"0"
968;11.4979;"1619463656.296";"0"
976;11.3839;"1619463658.296";"0"
975;11.4032;"1619463658.046";"0"
977;11.3852;"1619463658.546";"0"
973;11.4339;"1619463657.546";"0"
974;11.4198;"1619463657.796";"0"
978;11.375;"1619463658.796";"0"
981;11.3865;"1619463659.546";"0"
979;11.3763;"1619463659.046";"0"
983;11.398;"1619463660.046";"0"
980;11.3801;"1619463659.296";"0"
984;11.4877;"1619463660.296";"0"
982;11.3788;"1619463659.796";"0"
987;11.8271;"1619463661.046";"0"
986;11.7349;"1619463660.796";"0"
988;11.872;"1619463661.296";"0"
985;11.6055;"1619463660.546";"0"
990;11.8668;"1619463661.796";"0"
989;11.8809;"1619463661.546";"0"
992;11.7964;"1619463662.296";"0"
995;11.7823;"1619463663.046";"0"
994;11.8233;"1619463662.796";"0"
993;11.8438;"1619463662.546";"0"
991;11.8348;"1619463662.046";"0"
996;11.7554;"1619463663.296";"0"
997;11.7272;"1619463663.546";"0"
1000;11.6555;"1619463664.296";"0"
998;11.7106;"1619463663.796";"0"
1001;11.6376;"1619463664.546";"0"
999;11.6837;"1619463664.046";"0"
1002;11.6248;"1619463664.796";"0"
1005;11.5889;"1619463665.546";"0"
1007;11.5505;"1619463666.046";"0"
1004;11.5863;"1619463665.296";"0"
1003;11.6119;"1619463665.046";"0"
1008;11.5312;"1619463666.296";"0"
1006;11.5671;"1619463665.796";"0"
1010;11.5159;"1619463666.796";"0"
1011;11.5108;"1619463667.046";"0"
1013;11.4826;"1619463667.546";"0"
1014;11.4032;"1619463667.796";"0"
1012;11.5082;"1619463667.296";"0"
1009;11.5184;"1619463666.546";"0"
1018;11.3417;"1619463668.796";"0"
1017;11.3827;"1619463668.546";"0"
1015;11.3904;"1619463668.046";"0"
1019;11.3506;"1619463669.046";"0"
1020;11.3212;"1619463669.296";"0"
1016;11.4057;"1619463668.296";"0"
1021;11.3097;"1619463669.546";"0"
1025;11.261;"1619463670.546";"0"
1022;11.293;"1619463669.796";"0"
1026;11.2495;"1619463670.796";"0"
1023;11.2789;"1619463670.046";"0"
1024;11.2725;"1619463670.296";"0"
1030;11.1854;"1619463671.796";"0"
1029;11.2059;"1619463671.546";"0"
1031;11.1893;"1619463672.046";"0"
1027;11.2328;"1619463671.046";"0"
1032;11.1662;"1619463672.296";"0"
1028;11.2162;"1619463671.296";"0"
1037;11.1303;"1619463673.546";"0"
1036;11.138;"1619463673.296";"0"
1033;11.1572;"1619463672.546";"0"
1038;11.1227;"1619463673.796";"0"
1034;11.1495;"1619463672.796";"0"
1035;11.1457;"1619463673.046";"0"
1043;11.0778;"1619463675.046";"0"
1040;11.097;"1619463674.296";"0"
1041;11.0893;"1619463674.546";"0"
1042;11.0829;"1619463674.796";"0"
1044;11.0676;"1619463675.296";"0"
1039;11.1162;"1619463674.046";"0"
1046;11.0432;"1619463675.796";"0"
1049;11.0087;"1619463676.546";"0"
1050;11.001;"1619463676.796";"0"
1047;11.0356;"1619463676.046";"0"
1048;11.0189;"1619463676.296";"0"
1045;11.0599;"1619463675.546";"0"
1053;10.9754;"1619463677.546";"0"
1051;10.9958;"1619463677.046";"0"
1055;10.9606;"1619463678.046";"0"
1054;10.9785;"1619463677.796";"0"
1056;10.9478;"1619463678.296";"0"
1052;10.9894;"1619463677.296";"0"
1058;10.9273;"1619463678.796";"0"
1062;10.9465;"1619463679.796";"0"
1059;10.9235;"1619463679.046";"0"
1061;10.9145;"1619463679.546";"0"
1057;10.9324;"1619463678.546";"0"
1060;10.9094;"1619463679.296";"0"
1065;11.1361;"1619463680.546";"0"
1064;11.0823;"1619463680.296";"0"
1063;11.0118;"1619463680.046";"0"
1067;11.1681;"1619463681.046";"0"
1066;11.1604;"1619463680.796";"0"
1068;11.1579;"1619463681.296";"0"
1073;11.0298;"1619463682.546";"0"
1070;11.1015;"1619463681.796";"0"
1072;11.0477;"1619463682.296";"0"
1074;11.0042;"1619463682.796";"0"
1069;11.131;"1619463681.546";"0"
1071;11.0836;"1619463682.046";"0"
1080;10.9324;"1619463684.296";"0"
1076;10.9734;"1619463683.296";"0"
1079;10.935;"1619463684.046";"0"
1077;10.9568;"1619463683.546";"0"
1075;10.9901;"1619463683.046";"0"
1078;10.9542;"1619463683.796";"0"
1085;10.9055;"1619463685.546";"0"
1083;10.9107;"1619463685.046";"0"
1082;10.9119;"1619463684.796";"0"
1084;10.9119;"1619463685.296";"0"
1086;10.9004;"1619463685.796";"0"
1081;10.9196;"1619463684.546";"0"
1087;10.8825;"1619463686.046";"0"
1090;10.8543;"1619463686.796";"0"
1092;10.8505;"1619463687.296";"0"
1088;10.8761;"1619463686.296";"0"
1089;10.8735;"1619463686.546";"0"
1091;10.8556;"1619463687.046";"0"
1096;10.8056;"1619463688.296";"0"
1094;10.8236;"1619463687.796";"0"
1097;10.8005;"1619463688.546";"0"
1093;10.8351;"1619463687.546";"0"
1098;10.7787;"1619463688.796";"0"
1095;10.8223;"1619463688.046";"0"
1104;10.7326;"1619463690.296";"0"
1103;10.7416;"1619463690.046";"0"
1101;10.7505;"1619463689.546";"0"
1099;10.771;"1619463689.046";"0"
1102;10.7429;"1619463689.796";"0"
1100;10.7659;"1619463689.296";"0"
1106;10.7121;"1619463690.796";"0"
1108;10.6993;"1619463691.296";"0"
1107;10.7096;"1619463691.046";"0"
1110;10.6788;"1619463691.796";"0"
1109;10.6942;"1619463691.546";"0"
1105;10.7275;"1619463690.546";"0"
1113;10.6442;"1619463692.546";"0"
1112;10.6558;"1619463692.296";"0"
1114;10.6301;"1619463692.796";"0"
1116;10.625;"1619463693.296";"0"
1111;10.6699;"1619463692.046";"0"
1115;10.6237;"1619463693.046";"0"
1119;10.6045;"1619463694.046";"0"
1120;10.5956;"1619463694.296";"0"
1122;10.5892;"1619463694.796";"0"
1121;10.5994;"1619463694.546";"0"
1118;10.6135;"1619463693.796";"0"
1117;10.6263;"1619463693.546";"0"
1123;10.584;"1619463695.046";"0"
1124;10.5751;"1619463695.296";"0"
1127;10.5661;"1619463696.046";"0"
1126;10.5725;"1619463695.796";"0"
1128;10.5584;"1619463696.296";"0"
1125;10.584;"1619463695.546";"0"
1133;10.5226;"1619463697.546";"0"
1129;10.5456;"1619463696.546";"0"
1134;10.4995;"1619463697.796";"0"
1132;10.5302;"1619463697.296";"0"
1130;10.5495;"1619463696.796";"0"
1131;10.5328;"1619463697.046";"0"
1139;10.457;"1619463699.046";"0"
1135;10.4905;"1619463698.046";"0"
1137;10.4726;"1619463698.546";"0"
1138;10.4685;"1619463698.796";"0"
1140;10.448;"1619463699.296";"0"
1136;10.4816;"1619463698.296";"0"
1142;10.4685;"1619463699.796";"0"
1146;10.7337;"1619463700.796";"0"
1143;10.4916;"1619463700.046";"0"
1144;10.548;"1619463700.296";"0"
1145;10.6376;"1619463700.546";"0"
1141;10.4596;"1619463699.546";"0"
1149;10.863;"1619463701.546";"0"
1150;10.904;"1619463701.796";"0"
1151;11.0065;"1619463702.046";"0"
1152;11.1527;"1619463702.296";"0"
1147;10.7977;"1619463701.046";"0"
1148;10.8387;"1619463701.296";"0"
1153;11.2655;"1619463702.546";"0"
1157;11.3385;"1619463703.546";"0"
1155;11.3692;"1619463703.046";"0"
1158;11.277;"1619463703.796";"0"
1156;11.3679;"1619463703.296";"0"
1154;11.3436;"1619463702.796";"0"
1163;10.9875;"1619463705.046";"0"
1161;11.081;"1619463704.546";"0"
1164;10.9401;"1619463705.296";"0"
1160;11.1399;"1619463704.296";"0"
1159;11.2053;"1619463704.046";"0"
1162;11.0285;"1619463704.796";"0"
1166;10.8812;"1619463705.796";"0"
1170;10.7864;"1619463706.796";"0"
1169;10.8082;"1619463706.546";"0"
1167;10.8581;"1619463706.046";"0"
1165;10.9119;"1619463705.546";"0"
1168;10.8389;"1619463706.296";"0"
1175;10.7224;"1619463708.046";"0"
1173;10.7403;"1619463707.546";"0"
1172;10.7582;"1619463707.296";"0"
1176;10.7019;"1619463708.296";"0"
1174;10.7352;"1619463707.796";"0"
1171;10.7723;"1619463707.046";"0"
1177;10.6942;"1619463708.546";"0"
1180;10.6455;"1619463709.296";"0"
1182;10.6173;"1619463709.796";"0"
1179;10.666;"1619463709.046";"0"
1181;10.634;"1619463709.546";"0"
1178;10.6737;"1619463708.796";"0"
1184;10.5879;"1619463710.296";"0"
1185;10.5725;"1619463710.546";"0"
1186;10.5648;"1619463710.796";"0"
1187;10.5482;"1619463711.046";"0"
1183;10.5981;"1619463710.046";"0"
1188;10.543;"1619463711.296";"0"
1189;10.5341;"1619463711.546";"0"
1190;10.5149;"1619463711.796";"0"
1192;10.4982;"1619463712.296";"0"
1194;10.4752;"1619463712.796";"0"
1191;10.5072;"1619463712.046";"0"
1193;10.4931;"1619463712.546";"0"
1195;10.4724;"1619463713.046";"0"
1198;10.4327;"1619463713.796";"0"
1197;10.4455;"1619463713.546";"0"
1196;10.4609;"1619463713.296";"0"
1199;10.4301;"1619463714.046";"0"
1200;10.4237;"1619463714.296";"0"
1204;10.384;"1619463715.296";"0"
1201;10.416;"1619463714.546";"0"
1202;10.4096;"1619463714.796";"0"
1203;10.3942;"1619463715.046";"0"
1206;10.3712;"1619463715.796";"0"
1205;10.3878;"1619463715.546";"0"
1212;10.3161;"1619463717.296";"0"
1209;10.3558;"1619463716.546";"0"
1210;10.334;"1619463716.796";"0"
1211;10.3366;"1619463717.046";"0"
1207;10.3635;"1619463716.046";"0"
1208;10.3584;"1619463716.296";"0"
1213;10.3007;"1619463717.546";"0"
1214;10.2995;"1619463717.796";"0"
1218;10.2674;"1619463718.796";"0"
1215;10.2943;"1619463718.046";"0"
1217;10.2777;"1619463718.546";"0"
1216;10.2892;"1619463718.296";"0"
1219;10.27;"1619463719.046";"0"
1223;10.2457;"1619463720.046";"0"
1222;10.2393;"1619463719.796";"0"
1224;10.2367;"1619463720.296";"0"
1221;10.2495;"1619463719.546";"0"
1220;10.2598;"1619463719.296";"0"
1227;10.2085;"1619463721.046";"0"
1228;10.206;"1619463721.296";"0"
1230;10.1919;"1619463721.796";"0"
1225;10.2239;"1619463720.546";"0"
1226;10.2175;"1619463720.796";"0"
1229;10.2008;"1619463721.546";"0"
1231;10.1791;"1619463722.046";"0"
1234;10.1765;"1619463722.796";"0"
1235;10.1867;"1619463723.046";"0"
1233;10.1791;"1619463722.546";"0"
1232;10.1714;"1619463722.296";"0"
1236;10.1842;"1619463723.296";"0"
1237;10.1778;"1619463723.546";"0"
1238;10.1752;"1619463723.796";"0"
1239;10.1624;"1619463724.046";"0"
1241;10.156;"1619463724.546";"0"
1242;10.1509;"1619463724.796";"0"
1240;10.1637;"1619463724.296";"0"
1246;10.1073;"1619463725.796";"0"
1244;10.1253;"1619463725.296";"0"
1247;10.1035;"1619463726.046";"0"
1243;10.1355;"1619463725.046";"0"
1245;10.1163;"1619463725.546";"0"
1248;10.1022;"1619463726.296";"0"
1252;10.0663;"1619463727.296";"0"
1254;10.0561;"1619463727.796";"0"
1249;10.0958;"1619463726.546";"0"
1251;10.0689;"1619463727.046";"0"
1253;10.0689;"1619463727.546";"0"
1250;10.0792;"1619463726.796";"0"
1256;10.0548;"1619463728.296";"0"
1255;10.0561;"1619463728.046";"0"
1259;10.0254;"1619463729.046";"0"
1257;10.042;"1619463728.546";"0"
1260;10.0254;"1619463729.296";"0"
1258;10.033;"1619463728.796";"0"
1265;9.99462;"1619463730.546";"0"
1261;10.019;"1619463729.546";"0"
1263;10.0113;"1619463730.046";"0"
1262;10.0049;"1619463729.796";"0"
1264;10.001;"1619463730.296";"0"
1266;9.98821;"1619463730.796";"0"
1272;9.96259;"1619463732.296";"0"
1270;9.97668;"1619463731.796";"0"
1269;9.98181;"1619463731.546";"0"
1271;9.98181;"1619463732.046";"0"
1268;9.97925;"1619463731.296";"0"
1267;9.98309;"1619463731.046";"0"
1275;9.9061;"1619463733.046";"0"
1273;9.98423;"1619463732.546";"0"
1274;9.85615;"1619463732.796";"0"
1277;9.9663;"1619463733.546";"0"
1278;10.1802;"1619463733.796";"0"
1276;9.89585;"1619463733.296";"0"
1281;10.7798;"1619463734.546";"0"
1280;10.5414;"1619463734.296";"0"
1284;11.5024;"1619463735.296";"0"
1283;11.2783;"1619463735.046";"0"
1282;11.0142;"1619463734.796";"0"
1279;10.3736;"1619463734.046";"0"
1287;12.0333;"1619463736.046";"0"
1290;12.0327;"1619463736.796";"0"
1285;11.7503;"1619463735.546";"0"
1286;11.936;"1619463735.796";"0"
1288;12.1159;"1619463736.296";"0"
1289;12.107;"1619463736.546";"0"
1291;11.9366;"1619463737.046";"0"
1295;11.5395;"1619463738.046";"0"
1293;11.7009;"1619463737.546";"0"
1292;11.8098;"1619463737.296";"0"
1294;11.6087;"1619463737.796";"0"
1296;11.4857;"1619463738.296";"0"
1297;11.4153;"1619463738.546";"0"
1301;11.2046;"1619463739.546";"0"
1299;11.3045;"1619463739.046";"0"
1302;11.1508;"1619463739.796";"0"
1298;11.3647;"1619463738.796";"0"
1300;11.2443;"1619463739.296";"0"
1305;11.0522;"1619463740.546";"0"
1303;11.115;"1619463740.046";"0"
1308;10.9587;"1619463741.296";"0"
1307;10.9843;"1619463741.046";"0"
1306;11.0138;"1619463740.796";"0"
1304;11.074;"1619463740.296";"0"
1311;10.8991;"1619463742.046";"0"
1313;10.8607;"1619463742.546";"0"
1312;10.8786;"1619463742.296";"0"
1310;10.9247;"1619463741.796";"0"
1309;10.935;"1619463741.546";"0"
1314;10.8441;"1619463742.796";"0"
1315;10.8248;"1619463743.046";"0"
1319;10.7595;"1619463744.046";"0"
1316;10.8107;"1619463743.296";"0"
1320;10.757;"1619463744.296";"0"
1317;10.8043;"1619463743.546";"0"
1318;10.78;"1619463743.796";"0"
1323;10.7057;"1619463745.046";"0"
1322;10.7249;"1619463744.796";"0"
1321;10.7301;"1619463744.546";"0"
1325;10.6724;"1619463745.546";"0"
1326;10.6558;"1619463745.796";"0"
1324;10.6878;"1619463745.296";"0"
1330;10.6084;"1619463746.796";"0"
1332;10.5879;"1619463747.296";"0"
1329;10.6276;"1619463746.546";"0"
1331;10.5994;"1619463747.046";"0"
1327;10.6442;"1619463746.046";"0"
1328;10.6314;"1619463746.296";"0"
1334;10.5635;"1619463747.796";"0"
1333;10.5776;"1619463747.546";"0"
1338;10.5392;"1619463748.796";"0"
1337;10.543;"1619463748.546";"0"
1335;10.5507;"1619463748.046";"0"
1336;10.5443;"1619463748.296";"0"
1340;10.5251;"1619463749.296";"0"
1343;10.4957;"1619463750.046";"0"
1341;10.5136;"1619463749.546";"0"
1339;10.5405;"1619463749.046";"0"
1344;10.4893;"1619463750.296";"0"
1342;10.5008;"1619463749.796";"0"
1345;10.4752;"1619463750.546";"0"
1347;10.4544;"1619463751.046";"0"
1350;10.425;"1619463751.796";"0"
1346;10.4621;"1619463750.796";"0"
1348;10.4404;"1619463751.296";"0"
1349;10.4288;"1619463751.546";"0"
1356;10.3776;"1619463753.296";"0"
1351;10.4186;"1619463752.046";"0"
1355;10.3763;"1619463753.046";"0"
1352;10.4173;"1619463752.296";"0"
1353;10.3981;"1619463752.546";"0"
1354;10.3827;"1619463752.796";"0"
1361;10.3405;"1619463754.546";"0"
1362;10.3315;"1619463754.796";"0"
1360;10.3366;"1619463754.296";"0"
1357;10.3699;"1619463753.546";"0"
1358;10.3609;"1619463753.796";"0"
1359;10.352;"1619463754.046";"0"
1364;10.3225;"1619463755.296";"0"
1363;10.3276;"1619463755.046";"0"
1367;10.2943;"1619463756.046";"0"
1366;10.3046;"1619463755.796";"0"
1365;10.3174;"1619463755.546";"0"
1368;10.2815;"1619463756.296";"0"
1369;10.2777;"1619463756.546";"0"
1374;10.2482;"1619463757.796";"0"
1373;10.2546;"1619463757.546";"0"
1372;10.2598;"1619463757.296";"0"
1371;10.27;"1619463757.046";"0"
1370;10.2764;"1619463756.796";"0"
1378;10.2239;"1619463758.796";"0"
1377;10.2175;"1619463758.546";"0"
1380;10.2188;"1619463759.296";"0"
1375;10.2341;"1619463758.046";"0"
1379;10.2098;"1619463759.046";"0"
1376;10.2226;"1619463758.296";"0"
1386;10.1765;"1619463760.796";"0"
1383;10.1932;"1619463760.046";"0"
1384;10.1829;"1619463760.296";"0"
1381;10.206;"1619463759.546";"0"
1382;10.1944;"1619463759.796";"0"
1385;10.188;"1619463760.546";"0"
1390;10.1611;"1619463761.796";"0"
1388;10.1624;"1619463761.296";"0"
1389;10.1637;"1619463761.546";"0"
1387;10.1727;"1619463761.046";"0"
1392;10.1586;"1619463762.296";"0"
1391;10.1586;"1619463762.046";"0"
1393;10.1637;"1619463762.546";"0"
1394;10.1714;"1619463762.796";"0"
1396;10.1983;"1619463763.296";"0"
1395;10.188;"1619463763.046";"0"
1398;10.1957;"1619463763.796";"0"
1397;10.1957;"1619463763.546";"0"
1404;10.1458;"1619463765.296";"0"
1402;10.1611;"1619463764.796";"0"
1400;10.1791;"1619463764.296";"0"
1399;10.1893;"1619463764.046";"0"
1403;10.1496;"1619463765.046";"0"
1401;10.1727;"1619463764.546";"0"
1405;10.1458;"1619463765.546";"0"
1410;10.124;"1619463766.796";"0"
1408;10.1445;"1619463766.296";"0"
1409;10.1265;"1619463766.546";"0"
1407;10.1432;"1619463766.046";"0"
1406;10.1458;"1619463765.796";"0"
1411;10.1137;"1619463767.046";"0"
1415;10.0779;"1619463768.046";"0"
1416;10.0702;"1619463768.296";"0"
1414;10.0971;"1619463767.796";"0"
1412;10.1086;"1619463767.296";"0"
1413;10.1022;"1619463767.546";"0"
1422;10.042;"1619463769.796";"0"
1420;10.0497;"1619463769.296";"0"
1417;10.0715;"1619463768.546";"0"
1419;10.0561;"1619463769.046";"0"
1418;10.0561;"1619463768.796";"0"
1421;10.0459;"1619463769.546";"0"
1426;10.0164;"1619463770.796";"0"
1424;10.0279;"1619463770.296";"0"
1428;10.0138;"1619463771.296";"0"
1427;10.0087;"1619463771.046";"0"
1423;10.0305;"1619463770.046";"0"
1425;10.019;"1619463770.546";"0"
1431;10.0177;"1619463772.046";"0"
1433;10.033;"1619463772.546";"0"
1432;10.0241;"1619463772.296";"0"
1430;10.0036;"1619463771.796";"0"
1429;10.0036;"1619463771.546";"0"
1434;10.0241;"1619463772.796";"0"
1436;10.019;"1619463773.296";"0"
1440;9.98565;"1619463774.296";"0"
1438;10.0023;"1619463773.796";"0"
1435;10.0266;"1619463773.046";"0"
1439;9.99077;"1619463774.046";"0"
1437;10.0049;"1619463773.546";"0"
1441;9.98053;"1619463774.546";"0"
1446;9.95349;"1619463775.796";"0"
1444;9.97143;"1619463775.296";"0"
1442;9.98309;"1619463774.796";"0"
1445;9.96502;"1619463775.546";"0"
1443;9.97156;"1619463775.046";"0"
1451;9.92275;"1619463777.046";"0"
1452;9.92403;"1619463777.296";"0"
1450;9.92275;"1619463776.796";"0"
1447;9.94965;"1619463776.046";"0"
1449;9.93556;"1619463776.546";"0"
1448;9.93428;"1619463776.296";"0"
1454;9.90482;"1619463777.796";"0"
1455;9.89842;"1619463778.046";"0"
1453;9.90994;"1619463777.546";"0"
1457;9.89457;"1619463778.546";"0"
1458;9.89201;"1619463778.796";"0"
1456;9.90226;"1619463778.296";"0"
1460;9.87792;"1619463779.296";"0"
1462;9.86511;"1619463779.796";"0"
1463;9.86511;"1619463780.046";"0"
1461;9.86639;"1619463779.546";"0"
1464;9.85487;"1619463780.296";"0"
1459;9.88048;"1619463779.046";"0"
1468;9.84206;"1619463781.296";"0"
1467;9.83821;"1619463781.046";"0"
1466;9.84846;"1619463780.796";"0"
1470;9.85487;"1619463781.796";"0"
1469;9.83693;"1619463781.546";"0"
1465;9.85359;"1619463780.546";"0"
1472;10.2007;"1619463782.296";"0"
1471;9.95862;"1619463782.046";"0"
1473;10.503;"1619463782.546";"0"
1475;11.0424;"1619463783.046";"0"
1476;11.2462;"1619463783.296";"0"
1474;10.8157;"1619463782.796";"0"
1478;11.4935;"1619463783.796";"0"
1480;11.9808;"1619463784.296";"0"
1477;11.3577;"1619463783.546";"0"
1481;12.1697;"1619463784.546";"0"
1482;12.2222;"1619463784.796";"0"
1479;11.7311;"1619463784.046";"0"
1484;12.1556;"1619463785.296";"0"
1483;12.2312;"1619463785.046";"0"
1487;11.7035;"1619463786.046";"0"
1486;11.8533;"1619463785.796";"0"
1485;12.0135;"1619463785.546";"0"
1488;11.5716;"1619463786.296";"0"
1489;11.4563;"1619463786.546";"0"
1490;11.3455;"1619463786.796";"0"
1491;11.2687;"1619463787.046";"0"
1494;11.0727;"1619463787.796";"0"
1493;11.1227;"1619463787.546";"0"
1492;11.1829;"1619463787.296";"0"
1495;11.0291;"1619463788.046";"0"
1497;10.9446;"1619463788.546";"0"
1499;10.894;"1619463789.046";"0"
1498;10.9273;"1619463788.796";"0"
1500;10.862;"1619463789.296";"0"
1496;10.992;"1619463788.296";"0"
1501;10.8312;"1619463789.546";"0"
1504;10.7698;"1619463790.296";"0"
1502;10.8031;"1619463789.796";"0"
1505;10.7621;"1619463790.546";"0"
1506;10.7403;"1619463790.796";"0"
1503;10.7877;"1619463790.046";"0"
1511;10.7032;"1619463792.046";"0"
1508;10.716;"1619463791.296";"0"
1509;10.7019;"1619463791.546";"0"
1510;10.7096;"1619463791.796";"0"
1507;10.7262;"1619463791.046";"0"
1512;10.6929;"1619463792.296";"0"
1514;10.6506;"1619463792.796";"0"
1517;10.6084;"1619463793.546";"0"
1518;10.5764;"1619463793.796";"0"
1515;10.6378;"1619463793.046";"0"
1513;10.675;"1619463792.546";"0"
1516;10.6314;"1619463793.296";"0"
1521;10.529;"1619463794.546";"0"
1523;10.5033;"1619463795.046";"0"
1519;10.5597;"1619463794.046";"0"
1524;10.4905;"1619463795.296";"0"
1522;10.52;"1619463794.796";"0"
1520;10.5405;"1619463794.296";"0"
1525;10.4752;"1619463795.546";"0"
1526;10.4609;"1619463795.796";"0"
1529;10.4276;"1619463796.546";"0"
1528;10.4429;"1619463796.296";"0"
1527;10.4506;"1619463796.046";"0"
1530;10.4122;"1619463796.796";"0"
1533;10.3968;"1619463797.546";"0"
1535;10.384;"1619463798.046";"0"
1532;10.3968;"1619463797.296";"0"
1536;10.3763;"1619463798.296";"0"
1534;10.3853;"1619463797.796";"0"
1531;10.3981;"1619463797.046";"0"
1538;10.3456;"1619463798.796";"0"
1539;10.3302;"1619463799.046";"0"
1542;10.2943;"1619463799.796";"0"
1541;10.311;"1619463799.546";"0"
1540;10.3136;"1619463799.296";"0"
1537;10.3686;"1619463798.546";"0"
1545;10.2803;"1619463800.546";"0"
1543;10.2956;"1619463800.046";"0"
1547;10.2969;"1619463801.046";"0"
1548;10.3033;"1619463801.296";"0"
1546;10.2892;"1619463800.796";"0"
1544;10.2815;"1619463800.296";"0"
1551;10.3776;"1619463802.046";"0"
1554;10.3789;"1619463802.796";"0"
1552;10.3866;"1619463802.296";"0"
1553;10.3942;"1619463802.546";"0"
1549;10.3276;"1619463801.546";"0"
1550;10.3661;"1619463801.796";"0"
1557;10.3289;"1619463803.546";"0"
1559;10.2777;"1619463804.046";"0"
1555;10.3673;"1619463803.046";"0"
1558;10.3071;"1619463803.796";"0"
1556;10.3469;"1619463803.296";"0"
1560;10.2572;"1619463804.296";"0"
1564;10.2034;"1619463805.296";"0"
1565;10.188;"1619463805.546";"0"
1566;10.1739;"1619463805.796";"0"
1562;10.2239;"1619463804.796";"0"
1561;10.2341;"1619463804.546";"0"
1563;10.2136;"1619463805.046";"0"
1568;10.1598;"1619463806.296";"0"
